"Country","Date","RelativeTimeSpentInRetailAndRecreation","RelativeTimeSpentInGroceryAndPharmacy","RelativeTimeSpentInParks","RelativeTimeSpentInTransitStations","RelativeTimeSpentInWorkplaces","RelativeTimeSpentInResidents","IsoCode","Continent","NewCases","NewDeaths","PeopleVaccinated","PeopleFullyVaccinated","TotalBoosterVaccines","StringencyIndex","Population"
"Norway","2022-04-23",3,1,62,-7,1,-2,"NOR","Europe",289,0,4334352,4031768,2925948,11.11,5465629
"Norway","2022-04-24",1,11,17,-5,0,-1,"NOR","Europe",120,0,4334354,4031769,2925954,11.11,5465629
"Norway","2022-04-25",6,4,48,-15,-12,1,"NOR","Europe",551,0,4334462,4031921,2926446,11.11,5465629
"Norway","2022-04-26",5,6,42,-17,-12,1,"NOR","Europe",492,0,4334596,4032137,2927219,11.11,5465629
"Norway","2022-04-27",4,5,36,-17,-12,1,"NOR","Europe",407,61,4334750,4032460,2928371,11.11,5465629
"Norway","2022-04-28",4,6,37,-17,-11,1,"NOR","Europe",385,0,4334975,4032792,2929566,11.11,5465629
"Norway","2022-04-29",5,4,39,-12,-11,1,"NOR","Europe",345,0,4335050,4032918,2930145,11.11,5465629
"Norway","2022-04-30",7,4,51,-4,3,-2,"NOR","Europe",204,0,4335063,4032934,2930186,11.11,5465629
"Norway","2022-05-01",9,17,30,-1,0,-1,"NOR","Europe",115,0,4335064,4032934,2930186,11.11,5465629
"Norway","2022-05-02",4,5,41,-18,-14,2,"NOR","Europe",363,0,4335121,4033051,2930684,11.11,5465629
"Norway","2022-05-03",7,6,57,-15,-12,1,"NOR","Europe",307,0,4335229,4033251,2931398,11.11,5465629
"Norway","2022-05-04",5,6,43,-16,-12,1,"NOR","Europe",350,74,4335392,4033516,2932433,11.11,5465629
"Norway","2022-05-05",6,8,57,-15,-12,1,"NOR","Europe",337,,4335543,4033821,2933504,11.11,5465629
"New Zealand","2021-12-01",5,22,-6,-45,-7,8,"NZL","Oceania",172,0,3899328,3638292,85797,78.24,5126300
"New Zealand","2021-12-02",7,25,-8,-44,-3,7,"NZL","Oceania",97,0,3908037,3655058,100413,78.24,5126300
"New Zealand","2021-12-03",9,25,-13,-44,-3,7,"NZL","Oceania",95,0,3915487,3672511,115000,65.28,5126300
"New Zealand","2021-12-04",10,20,-16,-45,2,5,"NZL","Oceania",108,0,3921168,3686574,122516,65.28,5126300
"New Zealand","2021-12-05",8,15,-19,-51,-6,6,"NZL","Oceania",136,0,3923905,3693335,124999,65.28,5126300
"New Zealand","2021-12-06",3,15,-21,-44,6,6,"NZL","Oceania",97,0,3928525,3704049,134962,65.28,5126300
"New Zealand","2021-12-07",7,22,-9,-45,-5,7,"NZL","Oceania",88,0,3932940,3714253,144716,65.28,5126300
"New Zealand","2021-12-08",11,21,1,-43,-4,6,"NZL","Oceania",105,0,3936757,3723681,154734,65.28,5126300
"New Zealand","2021-12-09",13,24,-3,-42,1,6,"NZL","Oceania",0,0,3940152,3732934,163951,65.28,5126300
"New Zealand","2021-12-10",13,22,-4,-43,1,6,"NZL","Oceania",160,2,3943048,3742220,172901,65.28,5126300
"New Zealand","2021-12-11",15,21,-5,-44,7,4,"NZL","Oceania",103,0,3945819,3750744,177840,65.28,5126300
"New Zealand","2021-12-12",11,16,-39,-54,-3,7,"NZL","Oceania",102,1,3947009,3755008,179908,65.28,5126300
"New Zealand","2021-12-13",11,17,-25,-42,9,6,"NZL","Oceania",81,0,3949431,3761906,189414,65.28,5126300
"New Zealand","2021-12-14",12,21,-30,-47,-5,8,"NZL","Oceania",76,0,3951928,3769807,199657,65.28,5126300
"New Zealand","2021-12-15",17,24,-19,-38,-7,7,"NZL","Oceania",95,1,3954370,3778024,209956,62.96,5126300
"New Zealand","2021-12-16",22,28,-20,-36,-4,6,"NZL","Oceania",79,1,3956818,3786371,220742,62.96,5126300
"New Zealand","2021-12-17",19,26,-17,-37,-4,6,"NZL","Oceania",49,0,3958874,3794003,232638,62.96,5126300
"New Zealand","2021-12-18",20,26,-3,-32,9,2,"NZL","Oceania",59,0,3960629,3800667,239781,62.96,5126300
"New Zealand","2021-12-19",19,20,-2,-37,0,3,"NZL","Oceania",70,0,3961415,3804039,242865,62.96,5126300
"New Zealand","2021-12-20",28,31,1,-33,1,4,"NZL","Oceania",36,0,3963279,3810343,255238,62.96,5126300
"New Zealand","2021-12-21",30,40,4,-37,-12,6,"NZL","Oceania",58,0,3965031,3817635,268148,62.96,5126300
"New Zealand","2021-12-22",34,47,2,-35,-14,5,"NZL","Oceania",59,0,3966608,3824949,282437,62.96,5126300
"New Zealand","2021-12-23",39,72,-1,-35,-21,6,"NZL","Oceania",71,0,3968012,3832121,295321,62.96,5126300
"New Zealand","2021-12-24",21,87,-9,-45,-45,12,"NZL","Oceania",0,0,3968720,3836599,303697,62.96,5126300
"New Zealand","2021-12-25",-83,-89,-16,-64,-62,5,"NZL","Oceania",136,1,3968725,3836651,303749,62.96,5126300
"New Zealand","2021-12-26",9,-2,12,-41,-26,2,"NZL","Oceania",44,0,3968824,3837392,304664,62.96,5126300
"New Zealand","2021-12-27",20,19,54,-50,-75,13,"NZL","Oceania",33,0,3969023,3838954,307040,62.96,5126300
"New Zealand","2021-12-28",11,18,24,-56,-76,19,"NZL","Oceania",54,1,3969298,3840869,309988,62.96,5126300
"New Zealand","2021-12-29",16,31,40,-50,-61,14,"NZL","Oceania",71,0,3970435,3847513,326198,62.96,5126300
"New Zealand","2021-12-30",14,39,40,-51,-59,14,"NZL","Oceania",61,0,3971393,3852433,343769,62.96,5126300
"New Zealand","2021-12-31",10,53,37,-51,-59,11,"NZL","Oceania",0,0,3972059,3855972,357263,62.96,5126300
"New Zealand","2022-01-01",-27,-19,34,-50,-44,7,"NZL","Oceania",137,0,3972114,3856329,358287,62.96,5126300
"New Zealand","2022-01-02",3,10,38,-42,-21,2,"NZL","Oceania",51,0,3972248,3856954,360517,62.96,5126300
"New Zealand","2022-01-03",15,26,78,-50,-73,13,"NZL","Oceania",59,0,3972611,3858270,365039,62.96,5126300
"New Zealand","2022-01-04",5,23,73,-55,-75,17,"NZL","Oceania",40,0,3973015,3859684,370379,62.96,5126300
"New Zealand","2022-01-05",12,33,41,-50,-49,13,"NZL","Oceania",62,0,3974312,3864310,412230,62.96,5126300
"New Zealand","2022-01-06",10,32,20,-51,-46,13,"NZL","Oceania",58,0,3975678,3868415,456540,62.96,5126300
"New Zealand","2022-01-07",6,27,16,-50,-44,14,"NZL","Oceania",0,0,3976964,3872366,501866,62.96,5126300
"New Zealand","2022-01-08",0,12,21,-39,-9,5,"NZL","Oceania",148,0,3977716,3874728,523858,62.96,5126300
"New Zealand","2022-01-09",1,11,6,-43,-6,5,"NZL","Oceania",60,0,3978176,3876114,534670,62.96,5126300
"New Zealand","2022-01-10",10,25,17,-40,-10,6,"NZL","Oceania",23,0,3979577,3880115,583318,62.96,5126300
"New Zealand","2022-01-11",7,23,25,-46,-21,8,"NZL","Oceania",92,1,3981084,3883954,630337,62.96,5126300
"New Zealand","2022-01-12",7,23,16,-44,-20,8,"NZL","Oceania",39,0,3982532,3887805,673168,62.96,5126300
"New Zealand","2022-01-13",7,24,10,-44,-16,8,"NZL","Oceania",60,0,3983954,3891405,715543,62.96,5126300
"New Zealand","2022-01-14",6,22,8,-44,-15,8,"NZL","Oceania",54,0,3985416,3894755,757056,62.96,5126300
"New Zealand","2022-01-15",6,16,17,-39,0,3,"NZL","Oceania",68,0,3986345,3896707,779516,62.96,5126300
"New Zealand","2022-01-16",5,13,8,-41,-4,4,"NZL","Oceania",58,0,3986908,3897797,789218,62.96,5126300
"New Zealand","2022-01-17",7,20,13,-35,1,4,"NZL","Oceania",43,0,4002656,3900286,826903,62.96,5126300
"New Zealand","2022-01-18",8,23,22,-40,-11,5,"NZL","Oceania",79,0,4016971,3902617,866527,60.19,5126300
"New Zealand","2022-01-19",8,20,9,-40,-12,6,"NZL","Oceania",85,0,4030310,3905088,903586,60.19,5126300
"New Zealand","2022-01-20",8,23,-3,-41,-8,6,"NZL","Oceania",67,0,4043298,3907416,942139,60.19,5126300
"New Zealand","2022-01-21",9,24,5,-40,-8,6,"NZL","Oceania",78,0,4056831,3909601,985090,60.19,5126300
"New Zealand","2022-01-22",9,19,24,-35,2,2,"NZL","Oceania",71,0,4067620,3911030,1013572,60.19,5126300
"New Zealand","2022-01-23",7,21,2,-39,-3,3,"NZL","Oceania",75,0,4074552,3911889,1034913,62.04,5126300
"New Zealand","2022-01-24",1,20,-10,-47,-13,8,"NZL","Oceania",62,0,4090241,3913787,1092217,62.04,5126300
"New Zealand","2022-01-25",2,20,-2,-48,-15,9,"NZL","Oceania",58,0,4106869,3915988,1149853,62.04,5126300
"New Zealand","2022-01-26",4,19,0,-47,-15,8,"NZL","Oceania",97,0,4122343,3918326,1201599,62.04,5126300
"New Zealand","2022-01-27",4,21,0,-46,-10,8,"NZL","Oceania",149,0,4136790,3920666,1249182,62.04,5126300
"New Zealand","2022-01-28",5,21,4,-45,-10,7,"NZL","Oceania",155,0,4150927,3922897,1296079,62.04,5126300
"New Zealand","2022-01-29",5,17,15,-40,1,4,"NZL","Oceania",140,0,4160812,3924198,1326463,62.04,5126300
"New Zealand","2022-01-30",4,9,15,-44,-5,3,"NZL","Oceania",130,1,4165430,3924909,1339893,62.04,5126300
"New Zealand","2022-01-31",6,17,24,-50,-38,10,"NZL","Oceania",204,0,4171971,3926059,1362618,62.04,5126300
"New Zealand","2022-02-01",3,20,3,-47,-12,8,"NZL","Oceania",197,0,4181858,3928321,1401512,62.04,5126300
"New Zealand","2022-02-02",2,19,-7,-46,-11,8,"NZL","Oceania",188,0,4188718,3930361,1438201,62.04,5126300
"New Zealand","2022-02-03",2,19,-10,-45,-6,8,"NZL","Oceania",272,0,4194123,3932200,1484790,62.04,5126300
"New Zealand","2022-02-04",4,22,-12,-43,-6,7,"NZL","Oceania",269,0,4199457,3933997,1552230,62.04,5126300
"New Zealand","2022-02-05",5,17,-14,-46,-3,6,"NZL","Oceania",227,0,4204830,3935104,1601470,62.04,5126300
"New Zealand","2022-02-06",1,5,-33,-54,-10,6,"NZL","Oceania",215,0,4206825,3935623,1626481,62.04,5126300
"New Zealand","2022-02-07",1,15,-7,-59,-71,18,"NZL","Oceania",265,0,4208508,3936184,1645195,62.04,5126300
"New Zealand","2022-02-08",-2,17,-1,-43,-10,7,"NZL","Oceania",250,0,4211550,3938090,1706133,62.04,5126300
"New Zealand","2022-02-09",0,16,-8,-44,-9,7,"NZL","Oceania",334,0,4214329,3939756,1763060,62.04,5126300
"New Zealand","2022-02-10",1,18,-5,-44,-5,7,"NZL","Oceania",476,0,4217083,3941388,1813993,62.04,5126300
"New Zealand","2022-02-11",2,18,-22,-45,-4,8,"NZL","Oceania",464,0,4220248,3943019,1871703,62.04,5126300
"New Zealand","2022-02-12",5,15,-28,-46,3,7,"NZL","Oceania",0,0,4225070,3944355,1921869,62.04,5126300
"New Zealand","2022-02-13",-6,7,-46,-56,-5,9,"NZL","Oceania",1796,0,4226590,3944900,1942748,62.04,5126300
"New Zealand","2022-02-14",11,21,0,-37,5,4,"NZL","Oceania",755,0,4228643,3946263,1990551,62.04,5126300
"New Zealand","2022-02-15",1,17,9,-44,-9,6,"NZL","Oceania",1181,0,4231034,3947825,2037061,62.04,5126300
"New Zealand","2022-02-16",1,16,4,-44,-9,7,"NZL","Oceania",1541,0,4233399,3949327,2077964,62.04,5126300
"New Zealand","2022-02-17",0,17,0,-44,-5,7,"NZL","Oceania",1885,0,4235701,3950738,2114211,62.04,5126300
"New Zealand","2022-02-18",3,18,-2,-44,-4,7,"NZL","Oceania",1816,0,4238559,3952258,2153905,62.04,5126300
"New Zealand","2022-02-19",5,14,-4,-43,2,6,"NZL","Oceania",2336,0,4242277,3953516,2187386,62.04,5126300
"New Zealand","2022-02-20",2,12,-7,-46,-3,6,"NZL","Oceania",2230,0,4243626,3954166,2202857,62.04,5126300
"New Zealand","2022-02-21",-3,12,-1,-42,3,6,"NZL","Oceania",2845,3,4245379,3955271,2230742,62.04,5126300
"New Zealand","2022-02-22",-3,15,6,-48,-10,8,"NZL","Oceania",3183,0,4247326,3956648,2256545,62.04,5126300
"New Zealand","2022-02-23",-3,15,-1,-48,-11,8,"NZL","Oceania",6128,0,4249258,3957965,2281416,62.04,5126300
"New Zealand","2022-02-24",-3,17,-6,-48,-7,9,"NZL","Oceania",12024,0,4251450,3959260,2307210,62.04,5126300
"New Zealand","2022-02-25",-2,19,-6,-49,-8,9,"NZL","Oceania",13625,0,4254204,3960722,2338712,62.04,5126300
"New Zealand","2022-02-26",0,13,4,-46,0,6,"NZL","Oceania",0,0,4257453,3961956,2367695,62.04,5126300
"New Zealand","2022-02-27",-4,10,-12,-49,-6,7,"NZL","Oceania",15016,0,4258806,3962575,2381446,62.04,5126300
"New Zealand","2022-02-28",-8,12,-10,-45,0,7,"NZL","Oceania",32674,0,4260649,3963537,2405052,62.04,5126300
"New Zealand","2022-03-01",-8,16,-2,-51,-13,10,"NZL","Oceania",24106,0,4262486,3964632,2424238,62.04,5126300
"New Zealand","2022-03-02",-9,14,-11,-51,-14,10,"NZL","Oceania",23180,0,4264294,3965783,2442444,62.04,5126300
"New Zealand","2022-03-03",-8,15,-9,-52,-11,10,"NZL","Oceania",22582,7,4265791,3966759,2457870,62.04,5126300
"New Zealand","2022-03-04",-7,14,-14,-52,-11,11,"NZL","Oceania",18882,0,4267324,3967733,2474307,62.04,5126300
"New Zealand","2022-03-05",-3,10,-2,-50,-3,8,"NZL","Oceania",15205,2,4269624,3968860,2489064,56.48,5126300
"New Zealand","2022-03-06",-6,7,-8,-53,-9,7,"NZL","Oceania",17552,0,4270374,3969376,2494841,56.48,5126300
"New Zealand","2022-03-07",-12,7,-16,-50,-3,9,"NZL","Oceania",23936,0,4271251,3970299,2505434,56.48,5126300
"New Zealand","2022-03-08",-12,9,-5,-54,-15,11,"NZL","Oceania",22495,0,4272127,3971539,2514797,56.48,5126300
"New Zealand","2022-03-09",-11,9,-7,-54,-16,11,"NZL","Oceania",0,0,4273048,3972672,2523935,56.48,5126300
"New Zealand","2022-03-10",-11,9,-13,-54,-12,11,"NZL","Oceania",21053,16,4273955,3973729,2531902,56.48,5126300
"New Zealand","2022-03-11",-8,12,-17,-53,-12,12,"NZL","Oceania",39773,12,4274807,3974900,2540614,56.48,5126300
"New Zealand","2022-03-12",-5,8,-6,-51,-3,8,"NZL","Oceania",14533,8,4276012,3976229,2548345,56.48,5126300
"New Zealand","2022-03-13",-7,4,-12,-53,-10,8,"NZL","Oceania",15576,1,4276420,3976980,2551575,56.48,5126300
"New Zealand","2022-03-14",-13,4,-11,-49,-2,9,"NZL","Oceania",21657,0,4277006,3981003,2557607,56.48,5126300
"New Zealand","2022-03-15",-11,10,-10,-53,-12,11,"NZL","Oceania",0,0,4277719,3985476,2563142,56.48,5126300
"New Zealand","2022-03-16",-9,10,-14,-52,-12,11,"NZL","Oceania",39135,33,4278509,3990117,2569216,56.48,5126300
"New Zealand","2022-03-17",-7,9,-14,-51,-8,10,"NZL","Oceania",14193,3,4279173,3994920,2574642,56.48,5126300
"New Zealand","2022-03-18",-6,10,-18,-50,-9,11,"NZL","Oceania",18555,6,4279823,4001020,2580274,56.48,5126300
"New Zealand","2022-03-19",1,9,-8,-47,-2,7,"NZL","Oceania",11997,7,4280595,4009019,2585498,56.48,5126300
"New Zealand","2022-03-20",-4,5,-26,-50,-9,8,"NZL","Oceania",14509,12,4280926,4012344,2587754,56.48,5126300
"New Zealand","2022-03-21",-15,0,-31,-51,-3,10,"NZL","Oceania",20954,14,4281308,4016391,2591569,56.48,5126300
"New Zealand","2022-03-22",-11,7,-19,-53,-11,11,"NZL","Oceania",20154,7,4281712,4020834,2595602,56.48,5126300
"New Zealand","2022-03-23",-10,7,-25,-52,-11,11,"NZL","Oceania",18491,8,4282139,4025433,2599367,56.48,5126300
"New Zealand","2022-03-24",-9,7,-27,-51,-7,11,"NZL","Oceania",15914,9,4282460,4029738,2602415,56.48,5126300
"New Zealand","2022-03-25",-5,9,-27,-50,-7,11,"NZL","Oceania",14223,16,4282796,4035396,2605832,56.48,5126300
